表章項目_code,表章項目,人口及び人口増減_code,人口及び人口増減,男女別_code,男女別,人口_code,人口,全国・都道府県_code,全国・都道府県,時間軸（年間）_code,時間軸（年間）,unit,value
008,人口,204,人口,001,男,001,総人口,35000,山口県,2024001001,2024年10月1日現在,人,610373
008,人口,204,人口,001,男,001,総人口,36000,徳島県,2023001001,2023年10月1日現在,人,332405
008,人口,204,人口,001,男,001,総人口,36000,徳島県,2024001001,2024年10月1日現在,人,327937
008,人口,204,人口,001,男,001,総人口,37000,香川県,2023001001,2023年10月1日現在,人,447814
008,人口,204,人口,001,男,001,総人口,37000,香川県,2024001001,2024年10月1日現在,人,444100
008,人口,204,人口,001,男,001,総人口,38000,愛媛県,2023001001,2023年10月1日現在,人,613302
008,人口,204,人口,001,男,001,総人口,38000,愛媛県,2024001001,2024年10月1日現在,人,606456
008,人口,204,人口,001,男,001,総人口,39000,高知県,2023001001,2023年10月1日現在,人,315640
008,人口,204,人口,001,男,001,総人口,39000,高知県,2024001001,2024年10月1日現在,人,310935
008,人口,204,人口,001,男,001,総人口,40000,福岡県,2023001001,2023年10月1日現在,人,2418110
008,人口,204,人口,001,男,001,総人口,40000,福岡県,2024001001,2024年10月1日現在,人,2413443
008,人口,204,人口,001,男,001,総人口,41000,佐賀県,2023001001,2023年10月1日現在,人,377387
008,人口,204,人口,001,男,001,総人口,41000,佐賀県,2024001001,2024年10月1日現在,人,374533
008,人口,204,人口,001,男,001,総人口,42000,長崎県,2023001001,2023年10月1日現在,人,597507
008,人口,204,人口,001,男,001,総人口,42000,長崎県,2024001001,2024年10月1日現在,人,591084
008,人口,204,人口,001,男,001,総人口,43000,熊本県,2023001001,2023年10月1日現在,人,810683
008,人口,204,人口,001,男,001,総人口,43000,熊本県,2024001001,2024年10月1日現在,人,805828
008,人口,204,人口,001,男,001,総人口,44000,大分県,2023001001,2023年10月1日現在,人,521767
008,人口,204,人口,001,男,001,総人口,44000,大分県,2024001001,2024年10月1日現在,人,516964
008,人口,204,人口,001,男,001,総人口,45000,宮崎県,2023001001,2023年10月1日現在,人,492491
008,人口,204,人口,001,男,001,総人口,45000,宮崎県,2024001001,2024年10月1日現在,人,488363
008,人口,204,人口,001,男,001,総人口,46000,鹿児島県,2023001001,2023年10月1日現在,人,732042
008,人口,204,人口,001,男,001,総人口,46000,鹿児島県,2024001001,2024年10月1日現在,人,724459
008,人口,204,人口,001,男,001,総人口,47000,沖縄県,2023001001,2023年10月1日現在,人,722694
008,人口,204,人口,001,男,001,総人口,47000,沖縄県,2024001001,2024年10月1日現在,人,721856
008,人口,204,人口,001,男,002,日本人人口,00000,全国,2023001001,2023年10月1日現在,人,58902393
008,人口,204,人口,001,男,002,日本人人口,00000,全国,2024001001,2024年10月1日現在,人,58449924
008,人口,204,人口,001,男,002,日本人人口,01000,北海道,2023001001,2023年10月1日現在,人,2379898
008,人口,204,人口,001,男,002,日本人人口,01000,北海道,2024001001,2024年10月1日現在,人,2351381
008,人口,204,人口,001,男,002,日本人人口,02000,青森県,2023001001,2023年10月1日現在,人,555710
008,人口,204,人口,001,男,002,日本人人口,02000,青森県,2024001001,2024年10月1日現在,人,545743
008,人口,204,人口,001,男,002,日本人人口,03000,岩手県,2023001001,2023年10月1日現在,人,557504
008,人口,204,人口,001,男,002,日本人人口,03000,岩手県,2024001001,2024年10月1日現在,人,548225
008,人口,204,人口,001,男,002,日本人人口,04000,宮城県,2023001001,2023年10月1日現在,人,1091970
008,人口,204,人口,001,男,002,日本人人口,04000,宮城県,2024001001,2024年10月1日現在,人,1081905
008,人口,204,人口,001,男,002,日本人人口,05000,秋田県,2023001001,2023年10月1日現在,人,429843
008,人口,204,人口,001,男,002,日本人人口,05000,秋田県,2024001001,2024年10月1日現在,人,421744
008,人口,204,人口,001,男,002,日本人人口,06000,山形県,2023001001,2023年10月1日現在,人,494482
008,人口,204,人口,001,男,002,日本人人口,06000,山形県,2024001001,2024年10月1日現在,人,486605
008,人口,204,人口,001,男,002,日本人人口,07000,福島県,2023001001,2023年10月1日現在,人,865268
008,人口,204,人口,001,男,002,日本人人口,07000,福島県,2024001001,2024年10月1日現在,人,852508
008,人口,204,人口,001,男,002,日本人人口,08000,茨城県,2023001001,2023年10月1日現在,人,1368722
008,人口,204,人口,001,男,002,日本人人口,08000,茨城県,2024001001,2024年10月1日現在,人,1354651
008,人口,204,人口,001,男,002,日本人人口,09000,栃木県,2023001001,2023年10月1日現在,人,922438
008,人口,204,人口,001,男,002,日本人人口,09000,栃木県,2024001001,2024年10月1日現在,人,913660
008,人口,204,人口,001,男,002,日本人人口,10000,群馬県,2023001001,2023年10月1日現在,人,904729
008,人口,204,人口,001,男,002,日本人人口,10000,群馬県,2024001001,2024年10月1日現在,人,894456
008,人口,204,人口,001,男,002,日本人人口,11000,埼玉県,2023001001,2023年10月1日現在,人,3527159
008,人口,204,人口,001,男,002,日本人人口,11000,埼玉県,2024001001,2024年10月1日現在,人,3509197
008,人口,204,人口,001,男,002,日本人人口,12000,千葉県,2023001001,2023年10月1日現在,人,3013414
008,人口,204,人口,001,男,002,日本人人口,12000,千葉県,2024001001,2024年10月1日現在,人,2998013
008,人口,204,人口,001,男,002,日本人人口,13000,東京都,2023001001,2023年10月1日現在,人,6594177
008,人口,204,人口,001,男,002,日本人人口,13000,東京都,2024001001,2024年10月1日現在,人,6598922
008,人口,204,人口,001,男,002,日本人人口,14000,神奈川県,2023001001,2023年10月1日現在,人,4446601
008,人口,204,人口,001,男,002,日本人人口,14000,神奈川県,2024001001,2024年10月1日現在,人,4429906
008,人口,204,人口,001,男,002,日本人人口,15000,新潟県,2023001001,2023年10月1日現在,人,1025744
008,人口,204,人口,001,男,002,日本人人口,15000,新潟県,2024001001,2024年10月1日現在,人,1011420
008,人口,204,人口,001,男,002,日本人人口,16000,富山県,2023001001,2023年10月1日現在,人,480015
008,人口,204,人口,001,男,002,日本人人口,16000,富山県,2024001001,2024年10月1日現在,人,474207
008,人口,204,人口,001,男,002,日本人人口,17000,石川県,2023001001,2023年10月1日現在,人,528948
008,人口,204,人口,001,男,002,日本人人口,17000,石川県,2024001001,2024年10月1日現在,人,522962
008,人口,204,人口,001,男,002,日本人人口,18000,福井県,2023001001,2023年10月1日現在,人,356977
008,人口,204,人口,001,男,002,日本人人口,18000,福井県,2024001001,2024年10月1日現在,人,353119
008,人口,204,人口,001,男,002,日本人人口,19000,山梨県,2023001001,2023年10月1日現在,人,381658
008,人口,204,人口,001,男,002,日本人人口,19000,山梨県,2024001001,2024年10月1日現在,人,378007
008,人口,204,人口,001,男,002,日本人人口,20000,長野県,2023001001,2023年10月1日現在,人,963104
008,人口,204,人口,001,男,002,日本人人口,20000,長野県,2024001001,2024年10月1日現在,人,953457
008,人口,204,人口,001,男,002,日本人人口,21000,岐阜県,2023001001,2023年10月1日現在,人,906263
008,人口,204,人口,001,男,002,日本人人口,21000,岐阜県,2024001001,2024年10月1日現在,人,895518
008,人口,204,人口,001,男,002,日本人人口,22000,静岡県,2023001001,2023年10月1日現在,人,1701596
008,人口,204,人口,001,男,002,日本人人口,22000,静岡県,2024001001,2024年10月1日現在,人,1682204
008,人口,204,人口,001,男,002,日本人人口,23000,愛知県,2023001001,2023年10月1日現在,人,3583826
008,人口,204,人口,001,男,002,日本人人口,23000,愛知県,2024001001,2024年10月1日現在,人,3565023
008,人口,204,人口,001,男,002,日本人人口,24000,三重県,2023001001,2023年10月1日現在,人,814533
008,人口,204,人口,001,男,002,日本人人口,24000,三重県,2024001001,2024年10月1日現在,人,804239
008,人口,204,人口,001,男,002,日本人人口,25000,滋賀県,2023001001,2023年10月1日現在,人,673049
008,人口,204,人口,001,男,002,日本人人口,25000,滋賀県,2024001001,2024年10月1日現在,人,669337
008,人口,204,人口,001,男,002,日本人人口,26000,京都府,2023001001,2023年10月1日現在,人,1174496
008,人口,204,人口,001,男,002,日本人人口,26000,京都府,2024001001,2024年10月1日現在,人,1162278
008,人口,204,人口,001,男,002,日本人人口,27000,大阪府,2023001001,2023年10月1日現在,人,4053168
008,人口,204,人口,001,男,002,日本人人口,27000,大阪府,2024001001,2024年10月1日現在,人,4032012
008,人口,204,人口,001,男,002,日本人人口,28000,兵庫県,2023001001,2023年10月1日現在,人,2489752
008,人口,204,人口,001,男,002,日本人人口,28000,兵庫県,2024001001,2024年10月1日現在,人,2467524
008,人口,204,人口,001,男,002,日本人人口,29000,奈良県,2023001001,2023年10月1日現在,人,601381
008,人口,204,人口,001,男,002,日本人人口,29000,奈良県,2024001001,2024年10月1日現在,人,595152
008,人口,204,人口,001,男,002,日本人人口,30000,和歌山県,2023001001,2023年10月1日現在,人,416878
008,人口,204,人口,001,男,002,日本人人口,30000,和歌山県,2024001001,2024年10月1日現在,人,410579
008,人口,204,人口,001,男,002,日本人人口,31000,鳥取県,2023001001,2023年10月1日現在,人,255177
008,人口,204,人口,001,男,002,日本人人口,31000,鳥取県,2024001001,2024年10月1日現在,人,251882
008,人口,204,人口,001,男,002,日本人人口,32000,島根県,2023001001,2023年10月1日現在,人,309688
008,人口,204,人口,001,男,002,日本人人口,32000,島根県,2024001001,2024年10月1日現在,人,305724
008,人口,204,人口,001,男,002,日本人人口,33000,岡山県,2023001001,2023年10月1日現在,人,871801
008,人口,204,人口,001,男,002,日本人人口,33000,岡山県,2024001001,2024年10月1日現在,人,862743
008,人口,204,人口,001,男,002,日本人人口,34000,広島県,2023001001,2023年10月1日現在,人,1299248
008,人口,204,人口,001,男,002,日本人人口,34000,広島県,2024001001,2024年10月1日現在,人,1286382
008,人口,204,人口,001,男,002,日本人人口,35000,山口県,2023001001,2023年10月1日現在,人,607822
008,人口,204,人口,001,男,002,日本人人口,35000,山口県,2024001001,2024年10月1日現在,人,599120
008,人口,204,人口,001,男,002,日本人人口,36000,徳島県,2023001001,2023年10月1日現在,人,329588
008,人口,204,人口,001,男,002,日本人人口,36000,徳島県,2024001001,2024年10月1日現在,人,324720
008,人口,204,人口,001,男,002,日本人人口,37000,香川県,2023001001,2023年10月1日現在,人,439212
008,人口,204,人口,001,男,002,日本人人口,37000,香川県,2024001001,2024年10月1日現在,人,434057
008,人口,204,人口,001,男,002,日本人人口,38000,愛媛県,2023001001,2023年10月1日現在,人,605739
008,人口,204,人口,001,男,002,日本人人口,38000,愛媛県,2024001001,2024年10月1日現在,人,597443
008,人口,204,人口,001,男,002,日本人人口,39000,高知県,2023001001,2023年10月1日現在,人,312327
008,人口,204,人口,001,男,002,日本人人口,39000,高知県,2024001001,2024年10月1日現在,人,307140
008,人口,204,人口,001,男,002,日本人人口,40000,福岡県,2023001001,2023年10月1日現在,人,2369270
008,人口,204,人口,001,男,002,日本人人口,40000,福岡県,2024001001,2024年10月1日現在,人,2359149
008,人口,204,人口,001,男,002,日本人人口,41000,佐賀県,2023001001,2023年10月1日現在,人,373243
008,人口,204,人口,001,男,002,日本人人口,41000,佐賀県,2024001001,2024年10月1日現在,人,369467
008,人口,204,人口,001,男,002,日本人人口,42000,長崎県,2023001001,2023年10月1日現在,人,591095
008,人口,204,人口,001,男,002,日本人人口,42000,長崎県,2024001001,2024年10月1日現在,人,583384
008,人口,204,人口,001,男,002,日本人人口,43000,熊本県,2023001001,2023年10月1日現在,人,799748
008,人口,204,人口,001,男,002,日本人人口,43000,熊本県,2024001001,2024年10月1日現在,人,792874
008,人口,204,人口,001,男,002,日本人人口,44000,大分県,2023001001,2023年10月1日現在,人,513035
008,人口,204,人口,001,男,002,日本人人口,44000,大分県,2024001001,2024年10月1日現在,人,506922
008,人口,204,人口,001,男,002,日本人人口,45000,宮崎県,2023001001,2023年10月1日現在,人,488254
008,人口,204,人口,001,男,002,日本人人口,45000,宮崎県,2024001001,2024年10月1日現在,人,483032
008,人口,204,人口,001,男,002,日本人人口,46000,鹿児島県,2023001001,2023年10月1日現在,人,725443
008,人口,204,人口,001,男,002,日本人人口,46000,鹿児島県,2024001001,2024年10月1日現在,人,716526
008,人口,204,人口,001,男,002,日本人人口,47000,沖縄県,2023001001,2023年10月1日現在,人,708400
008,人口,204,人口,001,男,002,日本人人口,47000,沖縄県,2024001001,2024年10月1日現在,人,705405
008,人口,204,人口,002,女,001,総人口,00000,全国,2023001001,2023年10月1日現在,人,63859450
008,人口,204,人口,002,女,001,総人口,00000,全国,2024001001,2024年10月1日現在,人,63569077
008,人口,204,人口,002,女,001,総人口,01000,北海道,2023001001,2023年10月1日現在,人,2687779
008,人口,204,人口,002,女,001,総人口,01000,北海道,2024001001,2024年10月1日現在,人,2661310
008,人口,204,人口,002,女,001,総人口,02000,青森県,2023001001,2023年10月1日現在,人,625665
008,人口,204,人口,002,女,001,総人口,02000,青森県,2024001001,2024年10月1日現在,人,615396
008,人口,204,人口,002,女,001,総人口,03000,岩手県,2023001001,2023年10月1日現在,人,601709
008,人口,204,人口,002,女,001,総人口,03000,岩手県,2024001001,2024年10月1日現在,人,591894
008,人口,204,人口,002,女,001,総人口,04000,宮城県,2023001001,2023年10月1日現在,人,1159827
008,人口,204,人口,002,女,001,総人口,04000,宮城県,2024001001,2024年10月1日現在,人,1151591
008,人口,204,人口,002,女,001,総人口,05000,秋田県,2023001001,2023年10月1日現在,人,481857
008,人口,204,人口,002,女,001,総人口,05000,秋田県,2024001001,2024年10月1日現在,人,472512
008,人口,204,人口,002,女,001,総人口,06000,山形県,2023001001,2023年10月1日現在,人,528324
008,人口,204,人口,002,女,001,総人口,06000,山形県,2024001001,2024年10月1日現在,人,520250
