表章項目_code,表章項目,出入国者_code,出入国者,入国・出国_code,入国・出国,港_code,港,時間軸(年次)_code,時間軸(年次),unit,value
140,出入国者,110,日本人,110,入国者,50510,花巻(空港),2013000000,2013年,人,1185
140,出入国者,110,日本人,110,入国者,50510,花巻(空港),2012000000,2012年,人,1255
140,出入国者,110,日本人,110,入国者,50510,花巻(空港),2011000000,2011年,人,698
140,出入国者,110,日本人,110,入国者,50510,花巻(空港),2010000000,2010年,人,611
140,出入国者,110,日本人,110,入国者,50510,花巻(空港),2009000000,2009年,人,550
140,出入国者,110,日本人,110,入国者,50510,花巻(空港),2008000000,2008年,人,644
140,出入国者,110,日本人,110,入国者,50510,花巻(空港),2007000000,2007年,人,802
140,出入国者,110,日本人,110,入国者,50510,花巻(空港),2006000000,2006年,人,1360
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2024000000,2024年,人,4451
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2023000000,2023年,人,122
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2022000000,2022年,人,0
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2020000000,2020年,人,1654
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2019000000,2019年,人,7885
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2018000000,2018年,人,5991
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2017000000,2017年,人,5634
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2016000000,2016年,人,5179
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2015000000,2015年,人,5047
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2014000000,2014年,人,6439
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2013000000,2013年,人,8558
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2012000000,2012年,人,10741
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2011000000,2011年,人,6379
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2010000000,2010年,人,8754
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2009000000,2009年,人,9725
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2008000000,2008年,人,7899
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2007000000,2007年,人,8453
140,出入国者,110,日本人,110,入国者,50520,青森(空港),2006000000,2006年,人,9394
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2024000000,2024年,人,31
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2023000000,2023年,人,128
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2019000000,2019年,人,1
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2018000000,2018年,人,0
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2017000000,2017年,人,0
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2016000000,2016年,人,151
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2015000000,2015年,人,149
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2014000000,2014年,人,153
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2013000000,2013年,人,162
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2012000000,2012年,人,710
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2011000000,2011年,人,131
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2010000000,2010年,人,116
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2009000000,2009年,人,117
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2008000000,2008年,人,100
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2007000000,2007年,人,199
140,出入国者,110,日本人,110,入国者,50530,庄内(空港),2006000000,2006年,人,551
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2024000000,2024年,人,3427
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2023000000,2023年,人,159
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2020000000,2020年,人,306
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2019000000,2019年,人,4273
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2018000000,2018年,人,3110
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2017000000,2017年,人,1049
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2016000000,2016年,人,940
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2015000000,2015年,人,1147
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2014000000,2014年,人,1644
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2013000000,2013年,人,1776
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2012000000,2012年,人,1303
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2011000000,2011年,人,3071
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2010000000,2010年,人,14676
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2009000000,2009年,人,14073
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2008000000,2008年,人,11346
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2007000000,2007年,人,14967
140,出入国者,110,日本人,110,入国者,50540,福島(空港),2006000000,2006年,人,19179
140,出入国者,110,日本人,110,入国者,50550,大館能代(空港),2011000000,2011年,人,3
140,出入国者,110,日本人,110,入国者,50550,大館能代(空港),2008000000,2008年,人,236
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2024000000,2024年,人,3712
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2023000000,2023年,人,3666
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2022000000,2022年,人,0
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2020000000,2020年,人,1642
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2019000000,2019年,人,19088
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2018000000,2018年,人,14692
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2017000000,2017年,人,11092
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2016000000,2016年,人,15523
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2015000000,2015年,人,15049
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2014000000,2014年,人,14421
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2013000000,2013年,人,17183
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2012000000,2012年,人,17812
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2011000000,2011年,人,9934
140,出入国者,110,日本人,110,入国者,50560,茨城(空港),2010000000,2010年,人,19569
140,出入国者,110,日本人,110,入国者,50570,原町,2016000000,2016年,人,0
140,出入国者,110,日本人,110,入国者,50570,原町,2015000000,2015年,人,0
140,出入国者,110,日本人,110,入国者,50570,原町,2014000000,2014年,人,0
140,出入国者,110,日本人,110,入国者,50570,原町,2013000000,2013年,人,2
140,出入国者,110,日本人,110,入国者,50570,原町,2012000000,2012年,人,0
140,出入国者,110,日本人,110,入国者,50570,原町,2010000000,2010年,人,0
140,出入国者,110,日本人,110,入国者,50570,原町,2009000000,2009年,人,2
140,出入国者,110,日本人,110,入国者,50570,原町,2007000000,2007年,人,1
140,出入国者,110,日本人,110,入国者,50570,原町,2006000000,2006年,人,0
140,出入国者,110,日本人,110,入国者,50580,東京,2024000000,2024年,人,6985
140,出入国者,110,日本人,110,入国者,50580,東京,2023000000,2023年,人,36
140,出入国者,110,日本人,110,入国者,50580,東京,2022000000,2022年,人,14
140,出入国者,110,日本人,110,入国者,50580,東京,2021000000,2021年,人,0
140,出入国者,110,日本人,110,入国者,50580,東京,2020000000,2020年,人,158
140,出入国者,110,日本人,110,入国者,50580,東京,2019000000,2019年,人,5414
140,出入国者,110,日本人,110,入国者,50580,東京,2018000000,2018年,人,3045
140,出入国者,110,日本人,110,入国者,50580,東京,2017000000,2017年,人,2937
140,出入国者,110,日本人,110,入国者,50580,東京,2016000000,2016年,人,304
140,出入国者,110,日本人,110,入国者,50580,東京,2015000000,2015年,人,134
140,出入国者,110,日本人,110,入国者,50580,東京,2014000000,2014年,人,3231
140,出入国者,110,日本人,110,入国者,50580,東京,2013000000,2013年,人,4173
140,出入国者,110,日本人,110,入国者,50580,東京,2012000000,2012年,人,524
140,出入国者,110,日本人,110,入国者,50580,東京,2011000000,2011年,人,297
140,出入国者,110,日本人,110,入国者,50580,東京,2010000000,2010年,人,809
140,出入国者,110,日本人,110,入国者,50580,東京,2009000000,2009年,人,788
140,出入国者,110,日本人,110,入国者,50580,東京,2008000000,2008年,人,424
140,出入国者,110,日本人,110,入国者,50580,東京,2007000000,2007年,人,744
140,出入国者,110,日本人,110,入国者,50580,東京,2006000000,2006年,人,813
140,出入国者,110,日本人,110,入国者,50590,千葉,2024000000,2024年,人,2
140,出入国者,110,日本人,110,入国者,50590,千葉,2023000000,2023年,人,0
140,出入国者,110,日本人,110,入国者,50590,千葉,2022000000,2022年,人,0
140,出入国者,110,日本人,110,入国者,50590,千葉,2021000000,2021年,人,2
140,出入国者,110,日本人,110,入国者,50590,千葉,2020000000,2020年,人,10
140,出入国者,110,日本人,110,入国者,50590,千葉,2019000000,2019年,人,12
140,出入国者,110,日本人,110,入国者,50590,千葉,2018000000,2018年,人,15
140,出入国者,110,日本人,110,入国者,50590,千葉,2017000000,2017年,人,15
140,出入国者,110,日本人,110,入国者,50590,千葉,2016000000,2016年,人,14
140,出入国者,110,日本人,110,入国者,50590,千葉,2015000000,2015年,人,17
140,出入国者,110,日本人,110,入国者,50590,千葉,2014000000,2014年,人,20
140,出入国者,110,日本人,110,入国者,50590,千葉,2013000000,2013年,人,39
140,出入国者,110,日本人,110,入国者,50590,千葉,2012000000,2012年,人,42
140,出入国者,110,日本人,110,入国者,50590,千葉,2011000000,2011年,人,36
140,出入国者,110,日本人,110,入国者,50590,千葉,2010000000,2010年,人,16
140,出入国者,110,日本人,110,入国者,50590,千葉,2009000000,2009年,人,33
140,出入国者,110,日本人,110,入国者,50590,千葉,2008000000,2008年,人,37
140,出入国者,110,日本人,110,入国者,50590,千葉,2007000000,2007年,人,416
140,出入国者,110,日本人,110,入国者,50590,千葉,2006000000,2006年,人,46
140,出入国者,110,日本人,110,入国者,50600,新潟,2024000000,2024年,人,9
140,出入国者,110,日本人,110,入国者,50600,新潟,2023000000,2023年,人,1
140,出入国者,110,日本人,110,入国者,50600,新潟,2022000000,2022年,人,1
140,出入国者,110,日本人,110,入国者,50600,新潟,2020000000,2020年,人,0
140,出入国者,110,日本人,110,入国者,50600,新潟,2019000000,2019年,人,14
140,出入国者,110,日本人,110,入国者,50600,新潟,2018000000,2018年,人,695
140,出入国者,110,日本人,110,入国者,50600,新潟,2017000000,2017年,人,1499
140,出入国者,110,日本人,110,入国者,50600,新潟,2016000000,2016年,人,607
140,出入国者,110,日本人,110,入国者,50600,新潟,2015000000,2015年,人,342
140,出入国者,110,日本人,110,入国者,50600,新潟,2014000000,2014年,人,407
140,出入国者,110,日本人,110,入国者,50600,新潟,2013000000,2013年,人,5
140,出入国者,110,日本人,110,入国者,50600,新潟,2012000000,2012年,人,2
140,出入国者,110,日本人,110,入国者,50600,新潟,2011000000,2011年,人,4
140,出入国者,110,日本人,110,入国者,50600,新潟,2010000000,2010年,人,16
140,出入国者,110,日本人,110,入国者,50600,新潟,2009000000,2009年,人,830
140,出入国者,110,日本人,110,入国者,50600,新潟,2008000000,2008年,人,721
140,出入国者,110,日本人,110,入国者,50600,新潟,2007000000,2007年,人,744
140,出入国者,110,日本人,110,入国者,50600,新潟,2006000000,2006年,人,759
140,出入国者,110,日本人,110,入国者,50610,直江津,2024000000,2024年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2023000000,2023年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2022000000,2022年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2020000000,2020年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2019000000,2019年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2018000000,2018年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2017000000,2017年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2016000000,2016年,人,2
140,出入国者,110,日本人,110,入国者,50610,直江津,2015000000,2015年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2013000000,2013年,人,2
140,出入国者,110,日本人,110,入国者,50610,直江津,2012000000,2012年,人,1
140,出入国者,110,日本人,110,入国者,50610,直江津,2011000000,2011年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2010000000,2010年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2009000000,2009年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2008000000,2008年,人,0
140,出入国者,110,日本人,110,入国者,50610,直江津,2006000000,2006年,人,0
140,出入国者,110,日本人,110,入国者,50620,横田(空港),2024000000,2024年,人,214
140,出入国者,110,日本人,110,入国者,50620,横田(空港),2023000000,2023年,人,233
140,出入国者,110,日本人,110,入国者,50620,横田(空港),2022000000,2022年,人,199
140,出入国者,110,日本人,110,入国者,50620,横田(空港),2021000000,2021年,人,216
